id,longitude,latitude
26687,-122.360616,47.309702
51967,-95.32905,29.905716
33247,-117.840993,33.648296
27193,76.975031,43.204942
880,-123.693267,48.795546
23251,-92.432997,34.615326
4615,-122.224776,37.457715
11066,103.880975,1.319427
25201,-152.644906,66.545143
18547,-147.902211,64.832894
16177,-122.204893,37.787513
25907,-84.243675,30.475956
11688,-108.553723,39.090232
38479,-122.973333,38.433401
53125,-122.176741,37.444782
6142,0.491234,51.287754
23081,-119.706399,34.423913
51895,144.867952,-37.794054
18405,-121.837669,37.215709
4103,-121.887543,37.236415
53485,-122.288342,37.539726
20563,-121.873203,39.732838
53517,-122.06673,37.89947
60523,-120.234927,39.197197
10132,-111.760208,40.449095
27779,-107.324911,39.530182
38675,-107.642677,39.545544
27681,-107.365712,39.562084
38469,-107.22097,39.410748
5868,-122.199622,37.385324
2840,-111.58543,40.394769
5836,-111.771045,40.464425
20805,-119.936909,39.25796
60429,-116.813553,32.831881
8346,-111.803802,40.591639
53229,-122.263933,38.305732
53613,-119.720223,34.404894
60109,-122.050132,36.968992
42859,-92.461539,43.973191
5744,-119.285023,34.413722
60107,144.830434,-37.867548
60699,-122.53541,37.888932
4575,-121.838373,37.366795
14865,-122.2361,37.859781
54221,-122.101139,37.414782
30247,-0.203809,5.55062
1870,-122.243537,38.110553
35021,-122.673532,38.333754
38723,-122.05878,37.604538
35079,-101.823819,35.244681
6408,-121.638989,37.09569
33329,96.139805,16.826124
19733,-121.81201,36.924263
8746,-70.924946,42.863609
54737,-70.941738,42.84113
21753,-121.49316,38.56841
60767,-121.510229,38.555446
21613,-121.49316,38.56841
21787,-121.49316,38.56841
58107,-121.457422,38.55303
58105,-121.547741,38.544373
58099,-121.565675,38.526624
58101,-121.574707,38.525698
58085,-121.466566,38.568152
58087,-121.439086,38.56545
18831,-121.4932,38.5685
62129,-121.505447,38.540916
18867,-121.493195,38.568451
18879,-121.4932,38.5685
62795,-121.467608,38.535847
18871,-121.4932,38.5685
18873,-121.49313,38.568416
18865,-121.493194,38.568391
63481,-121.452266,38.513936
18869,-121.493151,38.568433
18841,-121.493151,38.568445
63485,-121.449236,38.531027
18827,-121.49313,38.568479
18851,-121.49321,38.56845
18857,-121.493191,38.568366
18835,-121.49321,38.568401
18819,-121.49314,38.56845
18825,-121.493049,38.568445
56361,-121.49357,38.568228
56499,-121.493414,38.568301
56583,-121.493589,38.568478
56419,-121.493626,38.568413
56335,-121.493637,38.568347
56445,-121.493506,38.568335
56513,-121.493414,38.568259
56743,-121.493484,38.568276
56425,-121.493484,38.568276
56427,-121.493581,38.56831
56359,-121.493495,38.568343
56625,-121.493425,38.568335
56619,-121.493538,38.56841
56367,-121.493634,38.56836
8246,-121.493126,38.568439
8396,-121.493163,38.568405
8414,-121.493133,38.568431
8424,-121.493163,38.568404
8432,-121.493133,38.568432
8440,-121.493133,38.568433
58717,-121.493914,38.567936
58715,-121.493178,38.568445
26431,-119.246264,34.271303
34791,-1.772596,4.929337
55391,106.851214,-6.124591
24269,-101.945479,33.515931
19777,-121.956686,37.81351
15065,-122.243591,40.451163
38147,-83.731024,42.266009
60525,-121.537962,38.59449
7100,-114.041701,40.746173
5082,-76.471498,38.948854
57835,-122.820624,42.350747
9942,23.700375,38.083629
53729,-105.045743,39.990028
36541,7.12518,43.616776
34425,-90.742589,14.544388
10658,-107.09065,39.3927
58719,-108.078946,38.741153
10654,-106.922631,38.554485
10698,-107.749572,38.151561
10696,-107.664811,37.809721
11184,-78.847064,35.73436
3483,-118.143297,34.065706
21436,-117.251666,34.502056
60735,-122.043769,37.236927
51683,-118.738086,34.269867
26553,-116.962106,33.994057
3142,-117.116145,34.535114
5644,-93.660038,44.967794
38071,-123.316126,42.331714
13023,-122.97431,42.306926
30103,0.599418,51.153537
39999,-111.895327,40.777281
12861,-111.486913,40.649946
55973,-121.869551,36.97258
34919,-149.808441,61.188515
15587,-78.610928,35.848877
15591,-78.609995,35.848781
15593,-78.610242,35.84952
27409,77.191614,28.544643
28893,77.191614,28.544643
25937,77.191614,28.544643
27479,77.191614,28.544643
27389,77.191614,28.544643
25923,77.191614,28.544643
27185,77.191614,28.544643
26175,77.191614,28.544643
25341,77.191614,28.544643
28735,77.191614,28.544643
25355,77.191614,28.544643
25425,77.191614,28.544643
27407,77.191614,28.544643
27151,77.191614,28.544643
25353,77.191614,28.544643
28521,77.191614,28.544643
26207,77.191614,28.544646
61793,77.1018,28.9454
27175,77.191614,28.544643
25317,77.191614,28.544643
27489,77.191614,28.544643
25191,77.191614,28.544643
61817,77.376438,28.636818
27345,77.191614,28.544643
32341,77.191614,28.544643
26214,77.191614,28.544643
28757,77.191614,28.544643
28691,77.191614,28.544643
27105,77.191614,28.544643
28657,77.191614,28.544643
27503,77.191614,28.544643
27099,-118.340454,33.980984
2715,-116.865456,34.242023
27295,-118.23275,33.816
6886,-118.205055,33.901365
1800,-117.492079,34.100118
28561,-117.673254,33.671296
1970,-118.437545,33.99827
1816,-118.145649,33.763767
2014,-118.13797,34.138439
2430,-118.0441,33.7792
1852,-117.90991,34.021534
2756,-118.17295,33.768719
27501,-117.644348,33.508151
28557,-117.644131,33.550991
28311,-117.724229,33.971276
37405,-117.914355,33.885066
26505,-118.232483,34.222138
28515,-118.018205,34.13388
27217,-118.158584,34.01384
2701,-118.56294,34.07508
27109,-118.591147,34.164769
28551,-117.425276,33.718019
1848,-118.060746,34.141759
2516,-118.063419,34.161382
29191,-117.746524,34.117691
29179,-117.834391,33.638372
29193,-117.828478,33.636479
28895,-117.874884,33.878641
28935,-117.87932,33.639362
2710,-118.894627,34.180399
27113,-118.100929,34.012216
2362,-118.222371,34.076629
6852,-118.172955,34.199388
28547,-117.876617,34.009305
6454,-118.202468,34.129322
6828,-118.37647,33.916035
6458,-118.177841,34.171293
6472,-118.21065,34.111188
6420,-118.319233,34.262747
2440,-118.600773,34.390163
6456,-118.519632,34.450859
2749,-118.126993,34.174784
1876,-118.460205,34.01826
6908,-118.175737,34.123252
6450,-118.367503,34.081702
2464,-118.220708,33.97171
6910,-117.206235,34.261682
6770,-117.746679,34.104089
6898,-117.953697,33.980699
